,timestamp,course,heard_ccmwebsite,heard_socialmedia,heard_event,heard_familyfriend,heard_ccmstudent,heard_ccmalumni,heard_hsteacher,heard_hscounselor,heard_appadvert,heard_employer,heard_billboard,heard_television,heard_radio,heard_other,decision_cost,decision_convenience,decision_programs,decision_online,decision_referral,decision_faculty,decision_reputation,decision_finaid,decision_scholarships,decision_classsize,decision_opportunities,decision_acceptcredits,decision_negexperienceelsewhere,decision_njstars,decision_transfercredits,decision_hscredits,participated_openhouse,participated_instantdecision,participated_oncampusinfo,participated_virtualinfo,participated_womenwhodare,participated_collegefair,participated_sharetimeinfo,participated_challenger,participated_csipp,participated_hsinfo,participated_hscampusvisit,participated_solocampusvisit,participated_workforcedev,participated_corpotraining,participated_teenartsfest,participated_ccmsummercamp,experienced_compclass,experienced_compclub,experienced_compcompetition,experienced_compcampschool,experienced_compcampsummer,experienced_compclassap,experienced_compclassdual,experienced_familyfriendinfluence,experienced_familyfriendinfield,experienced_hsstaff,experienced_employerinfluence,experienced_currentccmstudent,experienced_atwork,experienced_other,program,motivated_compjob,motivated_bachelortransfer,motivated_hstransfer,motivated_advancecareer,motivated_changecareer,motivated_developprofession,motivated_jobdisplacement,motivated_relocation,motivated_staycurrenttech,motivated_itcert,motivated_financial,motivated_enrichment,informed_hscounselor,informed_hsteacher,informed_ccmwebsite,informed_ccmadmissions,informed_ccmcounselor,informed_employer,informed_ccmworkforcedev,informed_njworkforcedev,informed_other,gender,ethnicity,age
132,2020/09/21 7:17:49 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,Not Sure,No,No,No,No,Not Sure,No,No,No,No,No,No,No,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,No,No,No,No,No,No,No,No,No,No,Don't recall,No,No,No,No,No,No,No,No,Man,Hispanic or Latino,18 and younger
133,2020/09/21 7:18:07 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Non Degree seeking,No,No,No,No,No,No,No,No,No,No,No,No,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Woman,Asian,18 and younger
134,2020/09/21 7:18:27 AM EST,CMP 131 Fundamentals of Programming (Python),Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Woman,Asian,18 and younger
135,2020/09/21 7:18:40 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Some Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,High Impact,No,No,No,Yes,No,No,Yes,No,Not Sure,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Don't recall,No,No,No,No,No,No,Man,Asian,18 and younger
136,2020/09/21 7:19:34 AM EST,CMP 131 Fundamentals of Programming (Python),Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Don't recall,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,Yes,No,No,Yes,No,Not Sure,Yes,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Don't recall,Man,White/Caucasian,18 and younger
137,2020/09/21 7:19:46 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Man,White/Caucasian,18 and younger
138,2020/09/21 7:20:00 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,No,No,No,No,Don't recall,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Don't recall,No,No,No,No,No,No,No,Yes,Prefer not to say,Choose not to reply,18 and younger
139,2020/09/21 7:20:55 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,ShareTime CSIP Program,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Woman,Black/African American,18 and younger
140,2020/09/21 7:21:08 AM EST,CMP 131 Fundamentals of Programming (Python),No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Don't recall,No,No,No,No,Man,White/Caucasian,18 and younger
141,2020/09/21 7:21:18 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,ShareTime CSIP Program,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Don't recall,Woman,White/Caucasian,18 and younger
142,2020/09/21 7:22:01 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Some Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,High Impact,No,No,No,Yes,No,No,Yes,No,Not Sure,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Don't recall,No,No,No,No,No,No,Man,Asian,18 and younger
143,2020/09/21 7:22:08 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Man,Hispanic or Latino;White/Caucasian,18 and younger
144,2020/09/21 7:22:16 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Yes,No,No,Yes,No,Not Sure,Yes,No,Not Sure,Yes,Yes,No,No,No,No,Not Sure,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,ShareTime CSIP Program,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Don't recall,No,No,No,No,No,No,Yes,Man,White/Caucasian,18 and younger
145,2020/09/21 7:22:18 AM EST,CMP 131 Fundamentals of Programming (Python),Don't recall,Don't recall,Don't recall,Yes,Yes,No,Yes,Yes,Don't recall,No,No,No,No,Don't recall,No Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Man,White/Caucasian,18 and younger
146,2020/09/21 7:22:29 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,No,No,No,Don't recall,Man,White/Caucasian,18 and younger
147,2020/09/21 7:22:46 AM EST,CMP 131 Fundamentals of Programming (Python),No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Don't recall,No,No,No,No,Man,White/Caucasian,18 and younger
148,2020/09/21 7:23:55 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,ShareTime CSIP Program,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Man,White/Caucasian,18 and younger
149,2020/09/21 7:29:04 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Don't recall,No,No,No,Don't recall,No,No,No,No,No,Don't recall,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,ShareTime CSIP Program,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Don't recall,No,No,No,No,No,No,No,Yes,Prefer not to say,Choose not to reply,18 and younger
150,2020/09/21 7:37:15 AM EST,CMP 131 Fundamentals of Programming (Python),Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Don't recall,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,ShareTime CSIP Program,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Woman,Asian,18 and younger
151,2020/09/21 8:03:27 AM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,Yes,No,Don't recall,Yes,No,No,No,No,No,Yes,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No,No,No,Yes,No,No,Not Sure,No,No,Yes,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Man,Asian,18 and younger
152,2020/09/21 11:38:33 AM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,"Computer Science, Associate of Science",Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Don't recall,No,No,No,No,No,No,No,Man,White/Caucasian,18 and younger
153,2020/09/21 12:00:19 PM EST,CMP 128 Computer Science I,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,"Computer Science, Associate of Science",Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Man,White/Caucasian,18 and younger
154,2020/09/21 12:01:45 PM EST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,High Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,High Impact,High Impact,"Computer Science, Associate of Science",Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Man,Choose not to reply,25-34
155,2020/09/21 12:02:30 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,High Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Web Development Certificate of Achievement,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Man,White/Caucasian,19-20
156,2020/09/21 12:02:57 PM EST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Information Technology, Applied Associate of Science",Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Man,White/Caucasian,25-34
157,2020/09/21 12:03:11 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,"Information Technology, Applied Associate of Science",Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Man,Hispanic or Latino,19-20
158,2020/09/21 12:04:01 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,"Technical Studies, Applied Associate of Science",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Man,White/Caucasian,21-24
159,2020/09/21 12:04:02 PM EST,CMP 128 Computer Science I,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,"Computer Science, Associate of Science",Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Man,White/Caucasian,19-20
160,2020/09/21 12:04:13 PM EST,CMP 128 Computer Science I,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,High Impact,Some Impact,High Impact,Some Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"CIS Game Development Option, Applied Associate of Science",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Man,White/Caucasian,21-24
161,2020/09/21 12:04:22 PM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,"Information Technology, Applied Associate of Science",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Man,White/Caucasian,21-24
162,2020/09/21 12:04:57 PM EST,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,Don't recall,Yes,Yes,No,No,No,No,No,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,minoring in computer science,No,No,No,No,No,No,No,No,No,No,No,No,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Don't Recall,Man,Asian,18 and younger
163,2020/09/21 12:05:23 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,"Information Technology, Applied Associate of Science",Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Don't recall,No,No,No,No,Man,Asian,19-20
164,2020/09/21 12:05:26 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,"CIS Game Development Option, Applied Associate of Science",No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Man,White/Caucasian,18 and younger
165,2020/09/21 12:06:04 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,"CIS Game Development Option, Applied Associate of Science",Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Man,Hispanic or Latino,18 and younger
